List,dec
c12,20.0%
c13,91.4%
c18,6.7%
c21,7.9%
c6,97.1%
c3,6.7%
c1,0.0%
c23,34.2%
c5,2.5%
c17,13.3%
c11,2.2%
c2,2.5%
c7,0.0%
c16,43.3%
c15,90.0%
c10,20.0%
c20,2.6%
c14,22.2%
c9,0.0%
c19,0.0%
c22,97.3%
c8,3.3%
c4,0.0%
Total,26.7%
