List,dec
c12,20.0%
c13,40.0%
c18,23.3%
c21,7.9%
c6,14.3%
c3,6.7%
c1,53.3%
c23,21.1%
c5,25.0%
c17,3.3%
c11,17.8%
c2,95.0%
c7,0.0%
c16,3.3%
c15,16.7%
c10,0.0%
c20,7.9%
c14,2.2%
c9,81.8%
c19,0.0%
c22,0.0%
c8,0.0%
c4,10.0%
Total,20.9%
