List,dec
c12,6.7%
c13,94.3%
c18,20.0%
c21,7.9%
c6,97.1%
c3,6.7%
c1,0.0%
c23,84.2%
c5,17.5%
c17,16.7%
c11,73.3%
c2,2.5%
c7,0.0%
c16,3.3%
c15,0.0%
c10,40.0%
c20,31.6%
c14,11.1%
c9,100.0%
c19,0.0%
c22,97.3%
c8,0.0%
c4,0.0%
Total,33.6%
