List,dec
c12,13.3%
c13,91.4%
c18,10.0%
c21,21.1%
c6,97.1%
c3,13.3%
c1,0.0%
c23,0.0%
c5,5.0%
c17,6.7%
c11,22.2%
c2,92.5%
c7,100.0%
c16,10.0%
c15,36.7%
c10,0.0%
c20,23.7%
c14,2.2%
c9,0.0%
c19,100.0%
c22,21.6%
c8,3.3%
c4,10.0%
Total,30.7%
