List,dec
r31,83.3%
r7,100.0%
r10,20.0%
r21,0.0%
r34,34.3%
r4,0.0%
r33,94.3%
r12,43.3%
r13,0.0%
r6,37.1%
r29,59.6%
r3,13.3%
r24,7.5%
r32,46.7%
r16,10.0%
r28,95.6%
r25,80.0%
r23,5.6%
r18,3.3%
r11,22.2%
r27,96.0%
r5,17.5%
r17,40.0%
r19,0.0%
r8,40.0%
r1,0.0%
r30,3.3%
r22,4.8%
r26,20.0%
r9,0.0%
r14,8.9%
r2,0.0%
r20,0.0%
r15,16.7%
Total,30.9%
