List,dec
c12,10.0%
c13,85.7%
c18,6.7%
c21,15.8%
c6,97.1%
c3,13.3%
c1,90.0%
c23,7.9%
c5,5.0%
c17,6.7%
c11,2.2%
c2,92.5%
c7,0.0%
c16,50.0%
c15,36.7%
c10,0.0%
c20,23.7%
c14,24.4%
c9,0.0%
c19,100.0%
c22,18.9%
c8,0.0%
c4,0.0%
Total,31.3%
