List,dec
r31,0.0%
r7,0.0%
r10,60.0%
r21,0.0%
r34,60.0%
r4,10.0%
r33,100.0%
r12,40.0%
r13,5.7%
r6,97.1%
r29,86.5%
r3,0.0%
r24,12.5%
r32,100.0%
r16,20.0%
r28,33.3%
r25,50.0%
r23,11.1%
r18,0.0%
r11,8.9%
r27,96.0%
r5,25.0%
r17,10.0%
r19,0.0%
r8,73.3%
r1,76.7%
r30,0.0%
r22,4.8%
r26,0.0%
r9,4.5%
r14,26.7%
r2,40.0%
r20,12.5%
r15,0.0%
Total,34.8%
