List,dec
r31,33.3%
r7,100.0%
r10,20.0%
r21,75.0%
r34,2.9%
r4,0.0%
r33,100.0%
r12,16.7%
r13,14.3%
r6,0.0%
r29,86.5%
r3,6.7%
r24,5.0%
r32,100.0%
r16,3.3%
r28,100.0%
r25,33.3%
r23,5.6%
r18,3.3%
r11,73.3%
r27,96.0%
r5,12.5%
r17,36.7%
r19,17.6%
r8,0.0%
r1,66.7%
r30,3.3%
r22,4.8%
r26,0.0%
r9,0.0%
r14,2.2%
r2,0.0%
r20,92.5%
r15,0.0%
Total,35.8%
