List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,25.0%
r34,62.9%
r4,20.0%
r33,100.0%
r12,16.7%
r13,0.0%
r6,40.0%
r29,92.3%
r3,6.7%
r24,2.5%
r32,100.0%
r16,3.3%
r28,57.8%
r25,6.7%
r23,11.1%
r18,16.7%
r11,22.2%
r27,0.0%
r5,17.5%
r17,3.3%
r19,76.5%
r8,3.3%
r1,86.7%
r30,3.3%
r22,2.4%
r26,100.0%
r9,100.0%
r14,4.4%
r2,2.5%
r20,0.0%
r15,0.0%
Total,32.6%
