List,dec
r31,0.0%
r7,100.0%
r10,20.0%
r21,25.0%
r34,14.3%
r4,10.0%
r33,97.1%
r12,3.3%
r13,0.0%
r6,97.1%
r29,86.5%
r3,6.7%
r24,7.5%
r32,30.0%
r16,3.3%
r28,0.0%
r25,46.7%
r23,16.7%
r18,3.3%
r11,31.1%
r27,4.0%
r5,17.5%
r17,13.3%
r19,58.8%
r8,0.0%
r1,50.0%
r30,3.3%
r22,2.4%
r26,0.0%
r9,0.0%
r14,6.7%
r2,20.0%
r20,95.0%
r15,0.0%
Total,28.7%
