List,dec
c12,6.7%
c13,91.4%
c18,10.0%
c21,7.9%
c6,71.4%
c3,6.7%
c1,0.0%
c23,5.3%
c5,80.0%
c17,6.7%
c11,20.0%
c2,35.0%
c7,100.0%
c16,30.0%
c15,6.7%
c10,20.0%
c20,23.7%
c14,8.9%
c9,0.0%
c19,0.0%
c22,8.1%
c8,80.0%
c4,0.0%
Total,29.6%
