List,dec
c12,0.0%
c13,51.4%
c18,3.3%
c21,18.4%
c6,0.0%
c3,6.7%
c1,3.3%
c23,5.3%
c5,22.5%
c17,3.3%
c11,97.8%
c2,32.5%
c7,76.7%
c16,13.3%
c15,13.3%
c10,0.0%
c20,2.6%
c14,2.2%
c9,0.0%
c19,100.0%
c22,2.7%
c8,0.0%
c4,10.0%
Total,21.3%
