List,dec
c12,10.0%
c13,0.0%
c18,13.3%
c21,21.1%
c6,97.1%
c3,6.7%
c1,66.7%
c23,26.3%
c5,22.5%
c17,53.3%
c11,71.1%
c2,35.0%
c7,0.0%
c16,36.7%
c15,43.3%
c10,0.0%
c20,0.0%
c14,6.7%
c9,0.0%
c19,0.0%
c22,0.0%
c8,83.3%
c4,0.0%
Total,29.0%
