List,dec
c12,43.3%
c13,5.7%
c18,20.0%
c21,7.9%
c6,74.3%
c3,13.3%
c1,76.7%
c23,18.4%
c5,7.5%
c17,26.7%
c11,73.3%
c2,32.5%
c7,100.0%
c16,6.7%
c15,23.3%
c10,0.0%
c20,7.9%
c14,15.6%
c9,0.0%
c19,11.8%
c22,45.9%
c8,0.0%
c4,10.0%
Total,29.7%
