List,dec
c12,6.7%
c13,34.3%
c18,3.3%
c21,13.2%
c6,97.1%
c3,6.7%
c1,20.0%
c23,2.6%
c5,15.0%
c17,10.0%
c11,73.3%
c2,0.0%
c7,0.0%
c16,50.0%
c15,23.3%
c10,40.0%
c20,10.5%
c14,15.6%
c9,18.2%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,25.7%
