List,dec
c12,36.7%
c13,0.0%
c18,0.0%
c21,7.9%
c6,77.1%
c3,0.0%
c1,0.0%
c23,0.0%
c5,5.0%
c17,0.0%
c11,0.0%
c2,72.5%
c7,100.0%
c16,16.7%
c15,16.7%
c10,0.0%
c20,0.0%
c14,20.0%
c9,0.0%
c19,0.0%
c22,97.3%
c8,0.0%
c4,0.0%
Total,22.4%
