List,dec
c12,23.3%
c13,0.0%
c18,0.0%
c21,0.0%
c6,62.9%
c3,0.0%
c1,26.7%
c23,0.0%
c5,0.0%
c17,16.7%
c11,40.0%
c2,60.0%
c7,100.0%
c16,30.0%
c15,13.3%
c10,0.0%
c20,0.0%
c14,17.8%
c9,0.0%
c19,0.0%
c22,70.3%
c8,83.3%
c4,0.0%
Total,26.6%
