List,dec
c12,0.0%
c13,45.7%
c18,3.3%
c21,2.6%
c6,0.0%
c3,13.3%
c1,3.3%
c23,2.6%
c5,10.0%
c17,6.7%
c11,97.8%
c2,32.5%
c7,23.3%
c16,13.3%
c15,3.3%
c10,0.0%
c20,2.6%
c14,22.2%
c9,0.0%
c19,100.0%
c22,5.4%
c8,0.0%
c4,0.0%
Total,18.1%
