List,dec
c12,3.3%
c13,40.0%
c18,13.3%
c21,28.9%
c6,97.1%
c3,13.3%
c1,63.3%
c23,21.1%
c5,10.0%
c17,43.3%
c11,22.2%
c2,92.5%
c7,0.0%
c16,3.3%
c15,20.0%
c10,20.0%
c20,7.9%
c14,8.9%
c9,81.8%
c19,0.0%
c22,0.0%
c8,3.3%
c4,0.0%
Total,27.3%
