List,dec
c12,3.3%
c13,42.9%
c18,13.3%
c21,28.9%
c6,97.1%
c3,6.7%
c1,23.3%
c23,15.8%
c5,22.5%
c17,50.0%
c11,26.7%
c2,35.0%
c7,0.0%
c16,0.0%
c15,56.7%
c10,0.0%
c20,2.6%
c14,46.7%
c9,0.0%
c19,100.0%
c22,0.0%
c8,0.0%
c4,20.0%
Total,26.7%
