List,dec
c12,43.3%
c13,5.7%
c18,10.0%
c21,23.7%
c6,22.9%
c3,6.7%
c1,76.7%
c23,18.4%
c5,5.0%
c17,26.7%
c11,73.3%
c2,20.0%
c7,100.0%
c16,6.7%
c15,23.3%
c10,0.0%
c20,2.6%
c14,15.6%
c9,0.0%
c19,11.8%
c22,45.9%
c8,83.3%
c4,20.0%
Total,30.0%
