List,dec
c12,43.3%
c13,88.6%
c18,0.0%
c21,2.6%
c6,94.3%
c3,0.0%
c1,0.0%
c23,2.6%
c5,0.0%
c17,3.3%
c11,13.3%
c2,52.5%
c7,76.7%
c16,0.0%
c15,0.0%
c10,0.0%
c20,2.6%
c14,0.0%
c9,0.0%
c19,100.0%
c22,0.0%
c8,0.0%
c4,0.0%
Total,21.1%
