List,dec
r31,16.7%
r7,0.0%
r10,20.0%
r21,0.0%
r34,17.1%
r4,10.0%
r33,0.0%
r12,6.7%
r13,2.9%
r6,97.1%
r29,78.8%
r3,6.7%
r24,5.0%
r32,93.3%
r16,3.3%
r28,0.0%
r25,73.3%
r23,11.1%
r18,26.7%
r11,73.3%
r27,4.0%
r5,2.5%
r17,20.0%
r19,0.0%
r8,0.0%
r1,6.7%
r30,23.3%
r22,9.5%
r26,0.0%
r9,0.0%
r14,13.3%
r2,0.0%
r20,12.5%
r15,36.7%
Total,22.7%
