List,dec
r31,0.0%
r7,100.0%
r10,20.0%
r21,0.0%
r34,2.9%
r4,0.0%
r33,0.0%
r12,3.3%
r13,40.0%
r6,0.0%
r29,71.2%
r3,6.7%
r24,2.5%
r32,76.7%
r16,0.0%
r28,2.2%
r25,0.0%
r23,5.6%
r18,6.7%
r11,2.2%
r27,4.0%
r5,15.0%
r17,10.0%
r19,0.0%
r8,76.7%
r1,10.0%
r30,3.3%
r22,2.4%
r26,0.0%
r9,81.8%
r14,4.4%
r2,0.0%
r20,0.0%
r15,13.3%
Total,17.6%
