List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,75.0%
r34,5.7%
r4,0.0%
r33,0.0%
r12,3.3%
r13,74.3%
r6,97.1%
r29,96.2%
r3,0.0%
r24,7.5%
r32,90.0%
r16,6.7%
r28,35.6%
r25,6.7%
r23,5.6%
r18,13.3%
r11,31.1%
r27,0.0%
r5,5.0%
r17,13.3%
r19,76.5%
r8,3.3%
r1,0.0%
r30,3.3%
r22,0.0%
r26,0.0%
r9,81.8%
r14,2.2%
r2,0.0%
r20,0.0%
r15,10.0%
Total,23.1%
