List,dec
c12,43.3%
c13,45.7%
c18,13.3%
c21,5.3%
c6,0.0%
c3,26.7%
c1,0.0%
c23,15.8%
c5,2.5%
c17,0.0%
c11,4.4%
c2,92.5%
c7,100.0%
c16,10.0%
c15,96.7%
c10,0.0%
c20,42.1%
c14,2.2%
c9,81.8%
c19,0.0%
c22,97.3%
c8,0.0%
c4,10.0%
Total,31.3%
