List,dec
c12,40.0%
c13,0.0%
c18,6.7%
c21,21.1%
c6,25.7%
c3,13.3%
c1,3.3%
c23,7.9%
c5,5.0%
c17,10.0%
c11,75.6%
c2,92.5%
c7,0.0%
c16,26.7%
c15,3.3%
c10,20.0%
c20,5.3%
c14,4.4%
c9,0.0%
c19,0.0%
c22,100.0%
c8,3.3%
c4,10.0%
Total,23.7%
