List,dec
c12,40.0%
c13,65.7%
c18,3.3%
c21,2.6%
c6,97.1%
c3,0.0%
c1,0.0%
c23,0.0%
c5,27.5%
c17,6.7%
c11,22.2%
c2,2.5%
c7,0.0%
c16,3.3%
c15,30.0%
c10,40.0%
c20,0.0%
c14,26.7%
c9,4.5%
c19,0.0%
c22,5.4%
c8,0.0%
c4,0.0%
Total,17.4%
