List,dec
r31,0.0%
r7,0.0%
r10,20.0%
r21,0.0%
r34,28.6%
r4,0.0%
r33,100.0%
r12,0.0%
r13,45.7%
r6,97.1%
r29,100.0%
r3,53.3%
r24,7.5%
r32,100.0%
r16,6.7%
r28,0.0%
r25,20.0%
r23,11.1%
r18,10.0%
r11,8.9%
r27,92.0%
r5,15.0%
r17,23.3%
r19,0.0%
r8,83.3%
r1,13.3%
r30,20.0%
r22,7.1%
r26,6.7%
r9,0.0%
r14,28.9%
r2,12.5%
r20,10.0%
r15,33.3%
Total,31.3%
