List,dec
r31,0.0%
r7,0.0%
r10,20.0%
r21,0.0%
r34,0.0%
r4,0.0%
r33,100.0%
r12,6.7%
r13,11.4%
r6,97.1%
r29,13.5%
r3,73.3%
r24,15.0%
r32,100.0%
r16,13.3%
r28,100.0%
r25,10.0%
r23,16.7%
r18,6.7%
r11,20.0%
r27,0.0%
r5,25.0%
r17,26.7%
r19,100.0%
r8,0.0%
r1,76.7%
r30,10.0%
r22,2.4%
r26,6.7%
r9,4.5%
r14,31.1%
r2,7.5%
r20,7.5%
r15,0.0%
Total,28.0%
