List,dec
c12,40.0%
c13,5.7%
c18,16.7%
c21,7.9%
c6,97.1%
c3,0.0%
c1,16.7%
c23,0.0%
c5,2.5%
c17,40.0%
c11,8.9%
c2,97.5%
c7,0.0%
c16,3.3%
c15,36.7%
c10,0.0%
c20,5.3%
c14,2.2%
c9,4.5%
c19,88.2%
c22,100.0%
c8,0.0%
c4,0.0%
Total,26.4%
