List,dec
c12,6.7%
c13,45.7%
c18,13.3%
c21,23.7%
c6,40.0%
c3,0.0%
c1,76.7%
c23,36.8%
c5,12.5%
c17,36.7%
c11,26.7%
c2,60.0%
c7,100.0%
c16,6.7%
c15,40.0%
c10,20.0%
c20,10.5%
c14,15.6%
c9,0.0%
c19,100.0%
c22,27.0%
c8,80.0%
c4,20.0%
Total,34.7%
