List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,76.7%,100.0%
r10,40.0%,20.0%
r21,25.0%,0.0%
r34,57.1%,0.0%
r4,0.0%,10.0%
r33,100.0%,0.0%
r12,26.7%,40.0%
r13,94.3%,94.3%
r6,91.4%,97.1%
r29,100.0%,0.0%
r3,13.3%,13.3%
r24,15.0%,15.0%
r32,0.0%,0.0%
r16,46.7%,3.3%
r28,42.2%,57.8%
r25,83.3%,83.3%
r23,11.1%,27.8%
r18,10.0%,20.0%
r11,2.2%,73.3%
r27,96.0%,96.0%
r5,55.0%,55.0%
r17,40.0%,43.3%
r19,0.0%,0.0%
r8,3.3%,80.0%
r1,96.7%,96.7%
r30,23.3%,20.0%
r22,19.0%,11.9%
r26,60.0%,60.0%
r9,0.0%,0.0%
r14,66.7%,0.0%
r2,62.5%,62.5%
r20,0.0%,20.0%
r15,0.0%,0.0%
Total,44.6%,38.0%
