List,gaussian_mixture,kmeans
c12,43.3%,40.0%
c13,42.9%,8.6%
c18,23.3%,23.3%
c21,26.3%,5.3%
c6,97.1%,97.1%
c3,6.7%,80.0%
c1,66.7%,66.7%
c23,15.8%,13.2%
c5,5.0%,5.0%
c17,10.0%,0.0%
c11,2.2%,6.7%
c2,50.0%,50.0%
c7,0.0%,0.0%
c16,76.7%,83.3%
c15,13.3%,26.7%
c10,0.0%,0.0%
c20,10.5%,31.6%
c14,15.6%,20.0%
c9,0.0%,4.5%
c19,100.0%,100.0%
c22,0.0%,37.8%
c8,0.0%,0.0%
c4,0.0%,0.0%
Total,26.7%,29.4%
