List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,94.3%,94.3%
c18,20.0%,16.7%
c21,18.4%,5.3%
c6,94.3%,97.1%
c3,13.3%,6.7%
c1,96.7%,96.7%
c23,13.2%,2.6%
c5,25.0%,25.0%
c17,10.0%,20.0%
c11,73.3%,22.2%
c2,60.0%,32.5%
c7,26.7%,100.0%
c16,23.3%,26.7%
c15,0.0%,93.3%
c10,80.0%,80.0%
c20,5.3%,2.6%
c14,68.9%,4.4%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,56.8%,43.2%
c8,83.3%,83.3%
c4,0.0%,0.0%
Total,44.6%,44.1%
