List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,76.7%,23.3%
r10,0.0%,0.0%
r21,0.0%,25.0%
r34,34.3%,34.3%
r4,10.0%,0.0%
r33,100.0%,100.0%
r12,10.0%,13.3%
r13,40.0%,51.4%
r6,5.7%,91.4%
r29,7.7%,44.2%
r3,6.7%,20.0%
r24,7.5%,2.5%
r32,96.7%,96.7%
r16,36.7%,36.7%
r28,57.8%,100.0%
r25,6.7%,83.3%
r23,5.6%,5.6%
r18,20.0%,20.0%
r11,22.2%,31.1%
r27,100.0%,96.0%
r5,12.5%,25.0%
r17,16.7%,26.7%
r19,0.0%,0.0%
r8,3.3%,0.0%
r1,70.0%,70.0%
r30,0.0%,23.3%
r22,2.4%,14.3%
r26,40.0%,60.0%
r9,100.0%,100.0%
r14,40.0%,31.1%
r2,42.5%,42.5%
r20,47.5%,75.0%
r15,16.7%,16.7%
Total,32.8%,44.1%
