List,gaussian_mixture,kmeans
c12,10.0%,40.0%
c13,94.3%,94.3%
c18,20.0%,20.0%
c21,31.6%,2.6%
c6,97.1%,91.4%
c3,6.7%,20.0%
c1,0.0%,0.0%
c23,21.1%,18.4%
c5,27.5%,55.0%
c17,40.0%,16.7%
c11,22.2%,73.3%
c2,32.5%,62.5%
c7,0.0%,100.0%
c16,50.0%,50.0%
c15,0.0%,0.0%
c10,0.0%,40.0%
c20,2.6%,7.9%
c14,6.7%,26.7%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,43.2%,43.2%
c8,6.7%,80.0%
c4,0.0%,0.0%
Total,28.1%,45.7%
