List,gaussian_mixture,kmeans
r31,50.0%,50.0%
r7,0.0%,0.0%
r10,0.0%,20.0%
r21,0.0%,0.0%
r34,31.4%,31.4%
r4,0.0%,0.0%
r33,85.7%,100.0%
r12,43.3%,43.3%
r13,37.1%,37.1%
r6,97.1%,97.1%
r29,13.5%,13.5%
r3,6.7%,73.3%
r24,2.5%,20.0%
r32,100.0%,0.0%
r16,76.7%,0.0%
r28,42.2%,75.6%
r25,13.3%,30.0%
r23,11.1%,0.0%
r18,20.0%,3.3%
r11,11.1%,15.6%
r27,96.0%,0.0%
r5,0.0%,25.0%
r17,6.7%,6.7%
r19,0.0%,100.0%
r8,0.0%,96.7%
r1,16.7%,63.3%
r30,10.0%,33.3%
r22,9.5%,4.8%
r26,20.0%,0.0%
r9,0.0%,9.1%
r14,53.3%,51.1%
r2,45.0%,5.0%
r20,12.5%,25.0%
r15,16.7%,0.0%
Total,29.5%,31.3%
