List,gaussian_mixture,kmeans
r31,0.0%,33.3%
r7,0.0%,0.0%
r10,40.0%,40.0%
r21,75.0%,75.0%
r34,48.6%,2.9%
r4,0.0%,0.0%
r33,100.0%,0.0%
r12,40.0%,40.0%
r13,5.7%,42.9%
r6,97.1%,97.1%
r29,13.5%,13.5%
r3,6.7%,6.7%
r24,5.0%,7.5%
r32,100.0%,100.0%
r16,43.3%,43.3%
r28,57.8%,42.2%
r25,83.3%,13.3%
r23,38.9%,50.0%
r18,26.7%,13.3%
r11,31.1%,66.7%
r27,100.0%,0.0%
r5,25.0%,32.5%
r17,23.3%,6.7%
r19,0.0%,0.0%
r8,80.0%,86.7%
r1,73.3%,73.3%
r30,26.7%,36.7%
r22,0.0%,2.4%
r26,0.0%,40.0%
r9,36.4%,36.4%
r14,57.8%,15.6%
r2,37.5%,25.0%
r20,50.0%,60.0%
r15,30.0%,30.0%
Total,41.5%,33.1%
