List,gaussian_mixture,kmeans
c12,40.0%,3.3%
c13,45.7%,2.9%
c18,16.7%,23.3%
c21,13.2%,5.3%
c6,97.1%,97.1%
c3,80.0%,73.3%
c1,76.7%,6.7%
c23,31.6%,28.9%
c5,25.0%,27.5%
c17,0.0%,6.7%
c11,11.1%,13.3%
c2,50.0%,35.0%
c7,0.0%,0.0%
c16,0.0%,73.3%
c15,26.7%,26.7%
c10,20.0%,0.0%
c20,21.1%,34.2%
c14,2.2%,64.4%
c9,31.8%,22.7%
c19,100.0%,0.0%
c22,59.5%,0.0%
c8,93.3%,0.0%
c4,20.0%,0.0%
Total,35.4%,25.6%
