List,gaussian_mixture,kmeans
c12,10.0%,40.0%
c13,14.3%,57.1%
c18,10.0%,13.3%
c21,5.3%,2.6%
c6,97.1%,97.1%
c3,86.7%,73.3%
c1,6.7%,73.3%
c23,10.5%,21.1%
c5,0.0%,7.5%
c17,53.3%,3.3%
c11,2.2%,20.0%
c2,47.5%,45.0%
c7,0.0%,0.0%
c16,0.0%,0.0%
c15,26.7%,26.7%
c10,0.0%,0.0%
c20,18.4%,2.6%
c14,53.3%,0.0%
c9,0.0%,31.8%
c19,100.0%,100.0%
c22,59.5%,37.8%
c8,96.7%,93.3%
c4,0.0%,0.0%
Total,29.9%,31.1%
