List,gaussian_mixture,kmeans
c12,26.7%,43.3%
c13,94.3%,94.3%
c18,20.0%,20.0%
c21,31.6%,18.4%
c6,97.1%,97.1%
c3,13.3%,0.0%
c1,96.7%,0.0%
c23,2.6%,18.4%
c5,7.5%,27.5%
c17,6.7%,36.7%
c11,22.2%,22.2%
c2,95.0%,62.5%
c7,100.0%,100.0%
c16,50.0%,0.0%
c15,93.3%,93.3%
c10,0.0%,40.0%
c20,39.5%,21.1%
c14,66.7%,2.2%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,56.8%,0.0%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,51.1%,41.3%
