List,gaussian_mixture,kmeans
c12,40.0%,46.7%
c13,5.7%,42.9%
c18,10.0%,33.3%
c21,21.1%,7.9%
c6,97.1%,97.1%
c3,6.7%,73.3%
c1,73.3%,73.3%
c23,36.8%,10.5%
c5,60.0%,27.5%
c17,23.3%,10.0%
c11,11.1%,13.3%
c2,52.5%,15.0%
c7,0.0%,0.0%
c16,0.0%,73.3%
c15,26.7%,26.7%
c10,60.0%,0.0%
c20,21.1%,7.9%
c14,64.4%,57.8%
c9,36.4%,27.3%
c19,0.0%,0.0%
c22,59.5%,37.8%
c8,0.0%,0.0%
c4,0.0%,0.0%
Total,33.0%,31.1%
