List,gaussian_mixture,kmeans
c12,10.0%,6.7%
c13,40.0%,42.9%
c18,10.0%,20.0%
c21,28.9%,5.3%
c6,51.4%,45.7%
c3,6.7%,20.0%
c1,70.0%,70.0%
c23,18.4%,23.7%
c5,45.0%,42.5%
c17,6.7%,6.7%
c11,48.9%,48.9%
c2,52.5%,45.0%
c7,76.7%,76.7%
c16,33.3%,26.7%
c15,76.7%,76.7%
c10,0.0%,0.0%
c20,42.1%,31.6%
c14,55.6%,11.1%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,43.2%,37.8%
c8,83.3%,83.3%
c4,0.0%,0.0%
Total,45.4%,40.3%
