List,gaussian_mixture,kmeans
c12,6.7%,16.7%
c13,40.0%,45.7%
c18,23.3%,23.3%
c21,13.2%,18.4%
c6,97.1%,97.1%
c3,6.7%,6.7%
c1,70.0%,70.0%
c23,21.1%,18.4%
c5,42.5%,45.0%
c17,10.0%,3.3%
c11,73.3%,31.1%
c2,52.5%,52.5%
c7,76.7%,100.0%
c16,53.3%,26.7%
c15,3.3%,80.0%
c10,20.0%,40.0%
c20,34.2%,18.4%
c14,48.9%,51.1%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,45.9%,43.2%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,46.0%,46.4%
