List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,40.0%,2.9%
c18,23.3%,23.3%
c21,7.9%,13.2%
c6,97.1%,97.1%
c3,80.0%,73.3%
c1,76.7%,6.7%
c23,15.8%,28.9%
c5,5.0%,7.5%
c17,0.0%,6.7%
c11,20.0%,13.3%
c2,47.5%,52.5%
c7,0.0%,0.0%
c16,0.0%,73.3%
c15,16.7%,26.7%
c10,0.0%,0.0%
c20,21.1%,28.9%
c14,62.2%,64.4%
c9,40.9%,36.4%
c19,100.0%,0.0%
c22,59.5%,0.0%
c8,93.3%,0.0%
c4,0.0%,0.0%
Total,36.9%,27.6%
