List,gaussian_mixture,kmeans
c12,33.3%,6.7%
c13,5.7%,40.0%
c18,13.3%,20.0%
c21,10.5%,2.6%
c6,97.1%,97.1%
c3,80.0%,73.3%
c1,73.3%,3.3%
c23,7.9%,18.4%
c5,25.0%,2.5%
c17,0.0%,10.0%
c11,22.2%,26.7%
c2,55.0%,52.5%
c7,0.0%,0.0%
c16,0.0%,70.0%
c15,40.0%,3.3%
c10,20.0%,0.0%
c20,21.1%,5.3%
c14,44.4%,44.4%
c9,31.8%,0.0%
c19,100.0%,100.0%
c22,59.5%,37.8%
c8,96.7%,0.0%
c4,0.0%,0.0%
Total,35.6%,26.9%
