List,gaussian_mixture,kmeans
r31,66.7%,0.0%
r7,0.0%,0.0%
r10,80.0%,20.0%
r21,0.0%,75.0%
r34,57.1%,25.7%
r4,0.0%,0.0%
r33,0.0%,100.0%
r12,40.0%,40.0%
r13,48.6%,45.7%
r6,97.1%,97.1%
r29,13.5%,13.5%
r3,0.0%,80.0%
r24,15.0%,2.5%
r32,100.0%,0.0%
r16,73.3%,0.0%
r28,24.4%,0.0%
r25,23.3%,36.7%
r23,66.7%,0.0%
r18,20.0%,23.3%
r11,4.4%,22.2%
r27,96.0%,0.0%
r5,25.0%,25.0%
r17,0.0%,6.7%
r19,100.0%,100.0%
r8,0.0%,0.0%
r1,76.7%,16.7%
r30,13.3%,40.0%
r22,2.4%,0.0%
r26,13.3%,0.0%
r9,0.0%,0.0%
r14,64.4%,40.0%
r2,50.0%,0.0%
r20,57.5%,7.5%
r15,30.0%,0.0%
Total,35.6%,22.8%
