List,gaussian_mixture,kmeans
r31,66.7%,0.0%
r7,73.3%,73.3%
r10,60.0%,40.0%
r21,100.0%,0.0%
r34,8.6%,22.9%
r4,0.0%,10.0%
r33,100.0%,100.0%
r12,10.0%,43.3%
r13,5.7%,94.3%
r6,40.0%,40.0%
r29,100.0%,100.0%
r3,6.7%,6.7%
r24,15.0%,22.5%
r32,100.0%,100.0%
r16,43.3%,23.3%
r28,57.8%,42.2%
r25,0.0%,80.0%
r23,5.6%,11.1%
r18,6.7%,33.3%
r11,73.3%,22.2%
r27,96.0%,4.0%
r5,5.0%,50.0%
r17,6.7%,20.0%
r19,0.0%,100.0%
r8,80.0%,80.0%
r1,83.3%,76.7%
r30,3.3%,23.3%
r22,21.4%,28.6%
r26,0.0%,60.0%
r9,100.0%,100.0%
r14,48.9%,2.2%
r2,0.0%,95.0%
r20,0.0%,72.5%
r15,76.7%,93.3%
Total,41.2%,52.9%
