List,gaussian_mixture,kmeans
c12,20.0%,30.0%
c13,94.3%,94.3%
c18,23.3%,16.7%
c21,31.6%,31.6%
c6,97.1%,91.4%
c3,6.7%,0.0%
c1,96.7%,96.7%
c23,15.8%,5.3%
c5,25.0%,25.0%
c17,20.0%,10.0%
c11,2.2%,22.2%
c2,60.0%,95.0%
c7,0.0%,73.3%
c16,26.7%,36.7%
c15,0.0%,93.3%
c10,0.0%,40.0%
c20,36.8%,31.6%
c14,8.9%,57.8%
c9,0.0%,100.0%
c19,0.0%,100.0%
c22,43.2%,56.8%
c8,83.3%,80.0%
c4,0.0%,0.0%
Total,33.7%,52.6%
