List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,11.4%,40.0%
c18,3.3%,26.7%
c21,5.3%,18.4%
c6,97.1%,97.1%
c3,73.3%,6.7%
c1,50.0%,66.7%
c23,23.7%,7.9%
c5,5.0%,27.5%
c17,0.0%,0.0%
c11,17.8%,2.2%
c2,52.5%,5.0%
c7,0.0%,0.0%
c16,66.7%,3.3%
c15,26.7%,26.7%
c10,0.0%,0.0%
c20,5.3%,21.1%
c14,35.6%,28.9%
c9,45.5%,40.9%
c19,100.0%,100.0%
c22,40.5%,0.0%
c8,0.0%,83.3%
c4,0.0%,0.0%
Total,29.6%,27.7%
