List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,54.3%,54.3%
c18,6.7%,23.3%
c21,5.3%,13.2%
c6,45.7%,45.7%
c3,13.3%,6.7%
c1,70.0%,70.0%
c23,21.1%,0.0%
c5,45.0%,5.0%
c17,6.7%,33.3%
c11,24.4%,22.2%
c2,52.5%,45.0%
c7,76.7%,76.7%
c16,40.0%,36.7%
c15,80.0%,16.7%
c10,20.0%,40.0%
c20,13.2%,34.2%
c14,22.2%,51.1%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,16.2%,37.8%
c8,86.7%,86.7%
c4,10.0%,0.0%
Total,40.1%,39.6%
