List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,5.7%,2.9%
c18,6.7%,20.0%
c21,7.9%,2.6%
c6,97.1%,97.1%
c3,73.3%,73.3%
c1,73.3%,73.3%
c23,34.2%,21.1%
c5,7.5%,5.0%
c17,3.3%,0.0%
c11,22.2%,20.0%
c2,47.5%,47.5%
c7,0.0%,0.0%
c16,0.0%,76.7%
c15,13.3%,10.0%
c10,0.0%,0.0%
c20,21.1%,2.6%
c14,60.0%,64.4%
c9,0.0%,22.7%
c19,100.0%,0.0%
c22,37.8%,37.8%
c8,93.3%,0.0%
c4,0.0%,0.0%
Total,32.9%,28.6%
