List,dec
c12,6.7%
c13,0.0%
c18,10.0%
c21,15.8%
c6,57.1%
c3,6.7%
c1,13.3%
c23,23.7%
c5,5.0%
c17,36.7%
c11,26.7%
c2,5.0%
c7,100.0%
c16,6.7%
c15,13.3%
c10,0.0%
c20,5.3%
c14,13.3%
c9,0.0%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,21.9%
