List,dec
c12,43.3%
c13,11.4%
c18,3.3%
c21,13.2%
c6,97.1%
c3,6.7%
c1,60.0%
c23,5.3%
c5,2.5%
c17,40.0%
c11,20.0%
c2,97.5%
c7,0.0%
c16,6.7%
c15,3.3%
c10,0.0%
c20,2.6%
c14,2.2%
c9,0.0%
c19,88.2%
c22,2.7%
c8,0.0%
c4,0.0%
Total,22.9%
