List,dec
c12,13.3%
c13,37.1%
c18,33.3%
c21,10.5%
c6,97.1%
c3,6.7%
c1,36.7%
c23,15.8%
c5,25.0%
c17,13.3%
c11,11.1%
c2,15.0%
c7,0.0%
c16,10.0%
c15,43.3%
c10,20.0%
c20,23.7%
c14,73.3%
c9,9.1%
c19,100.0%
c22,59.5%
c8,6.7%
c4,0.0%
Total,30.0%
