List,dec
c12,10.0%
c13,2.9%
c18,23.3%
c21,13.2%
c6,97.1%
c3,6.7%
c1,66.7%
c23,7.9%
c5,70.0%
c17,13.3%
c11,73.3%
c2,0.0%
c7,0.0%
c16,20.0%
c15,23.3%
c10,0.0%
c20,7.9%
c14,15.6%
c9,81.8%
c19,52.9%
c22,100.0%
c8,0.0%
c4,10.0%
Total,32.4%
