List,dec
c12,43.3%
c13,5.7%
c18,20.0%
c21,7.9%
c6,74.3%
c3,13.3%
c1,76.7%
c23,18.4%
c5,5.0%
c17,26.7%
c11,73.3%
c2,30.0%
c7,100.0%
c16,6.7%
c15,3.3%
c10,20.0%
c20,2.6%
c14,8.9%
c9,0.0%
c19,64.7%
c22,45.9%
c8,0.0%
c4,20.0%
Total,29.4%
