List,dec
c12,43.3%
c13,97.1%
c18,20.0%
c21,5.3%
c6,91.4%
c3,13.3%
c1,3.3%
c23,13.2%
c5,0.0%
c17,26.7%
c11,42.2%
c2,82.5%
c7,76.7%
c16,3.3%
c15,0.0%
c10,0.0%
c20,2.6%
c14,17.8%
c9,0.0%
c19,100.0%
c22,24.3%
c8,83.3%
c4,20.0%
Total,34.4%
