List,dec
c12,16.7%
c13,94.3%
c18,3.3%
c21,7.9%
c6,97.1%
c3,6.7%
c1,63.3%
c23,2.6%
c5,2.5%
c17,10.0%
c11,2.2%
c2,2.5%
c7,0.0%
c16,3.3%
c15,13.3%
c10,0.0%
c20,13.2%
c14,64.4%
c9,100.0%
c19,100.0%
c22,0.0%
c8,83.3%
c4,0.0%
Total,29.4%
