List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,75.0%
r34,45.7%
r4,10.0%
r33,100.0%
r12,43.3%
r13,42.9%
r6,97.1%
r29,86.5%
r3,13.3%
r24,5.0%
r32,3.3%
r16,3.3%
r28,100.0%
r25,16.7%
r23,11.1%
r18,3.3%
r11,35.6%
r27,100.0%
r5,7.5%
r17,3.3%
r19,0.0%
r8,80.0%
r1,0.0%
r30,13.3%
r22,4.8%
r26,0.0%
r9,81.8%
r14,33.3%
r2,12.5%
r20,0.0%
r15,36.7%
Total,37.8%
