List,dec
r31,0.0%
r7,0.0%
r10,60.0%
r21,75.0%
r34,17.1%
r4,10.0%
r33,100.0%
r12,40.0%
r13,0.0%
r6,91.4%
r29,86.5%
r3,66.7%
r24,7.5%
r32,100.0%
r16,3.3%
r28,75.6%
r25,10.0%
r23,0.0%
r18,3.3%
r11,35.6%
r27,100.0%
r5,22.5%
r17,20.0%
r19,0.0%
r8,40.0%
r1,0.0%
r30,6.7%
r22,4.8%
r26,0.0%
r9,0.0%
r14,35.6%
r2,17.5%
r20,17.5%
r15,20.0%
Total,33.0%
