List,gaussian_mixture,kmeans
c12,10.0%,40.0%
c13,8.6%,91.4%
c18,26.7%,26.7%
c21,15.8%,10.5%
c6,94.3%,91.4%
c3,6.7%,6.7%
c1,70.0%,70.0%
c23,26.3%,15.8%
c5,0.0%,5.0%
c17,26.7%,6.7%
c11,55.6%,17.8%
c2,35.0%,62.5%
c7,23.3%,76.7%
c16,33.3%,26.7%
c15,90.0%,90.0%
c10,0.0%,40.0%
c20,13.2%,13.2%
c14,26.7%,28.9%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,29.7%,54.1%
c8,80.0%,76.7%
c4,0.0%,0.0%
Total,35.0%,44.7%
