List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,91.4%,97.1%
c18,26.7%,16.7%
c21,5.3%,5.3%
c6,94.3%,94.3%
c3,0.0%,6.7%
c1,70.0%,70.0%
c23,0.0%,2.6%
c5,7.5%,5.0%
c17,6.7%,33.3%
c11,42.2%,42.2%
c2,97.5%,97.5%
c7,76.7%,76.7%
c16,33.3%,13.3%
c15,90.0%,90.0%
c10,20.0%,0.0%
c20,10.5%,13.2%
c14,28.9%,31.1%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,29.7%,54.1%
c8,80.0%,76.7%
c4,10.0%,0.0%
Total,46.3%,47.7%
